ID	Type	SKU	Name	Product Code	size	color	pcs	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Low stock amount	Backorders allowed?	Sold individually?	Weight (kg)	Length (cm)	Width (cm)	Height (cm)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	feature1	feature2	feature3	feature4	feature5	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position						
	simple	pack-3-0489	Hotpack - 120ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB120			1000 pcs	1	0	visible	Hotpack - 120ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 120ml Paper Ice Cream Cup without Lid - 1000 pcs - Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 120ml | 4 oz
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 5.63 kg"				taxable		1			0	0					1		121000		Ice Cream Cup, spo-disabled		/hotpack-120ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	"Product size: 120ml | 4 oz

"	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 5.63 kg																	
	simple	pack-3-0490	Hotpack - Brown Kraft Ice Cream Cup 4/6/8 Oz - 1000 pcs	ICB120K			1000 pcs	1	0	visible	Hotpack - Brown Kraft Ice Cream Cup 4/6/8 Oz - 1000 pcs	"Hotpack - Brown Kraft Ice Cream Cup 4/6/8 Oz - 1000 pcs - Hotpack brown kraft ice cream cups are both elegant and economical, this cup is the perfect solution for ice creams, this will give you a premium look for the delicious ice creams. Available sizes 

ICB120K - Brown kraft ice cream cup 4oz 1000 pcs
ICB200K - Brown kraft ice cream cup 6oz 1000 pcs
ICB250K - Brown kraft ice cream cup 8oz 1000 pcs
"				taxable		1			0	0					1		137500		Eco-Friendly, New Arrival		/hotpack-brown-kraft-ice-cream-cup-4-6-8-oz-1000-pcs.jpg	Hotpack brown kraft ice cream cups are both elegant and economical 	This cup is the perfect solution for ice creams, this will give you a premium look for the delicious ice creams																		
	simple	pack-3-0491	Hotpack - 200ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB200			1000 pcs	1	0	visible	Hotpack - 200ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 200ml Paper Ice Cream Cup without Lid - 1000 pcs - Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 200ml | 6.5 oz
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 7.64 kg"				taxable		1			0	0					1		154000		Ice Cream Cup, spo-disabled		/hotpack-200ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	"Product size: 200ml | 6.5 oz

"	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 7.64 kg																	
	simple	pack-3-0492	Hotpack - 250ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB250			1000 pcs	1	0	visible	Hotpack - 250ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 250ml Paper Ice Cream Cup without Lid - 1000 pcs -   Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 250ML | 8 OZ
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 8.06 kg"				taxable		1			0	0					1		183700		Ice Cream Cup, spo-disabled		/hotpack-250ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	Product size: 250ML | 8 OZ	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 8.06 kg																	
	simple	pack-3-0493	Hotpack - 400ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB400			1000 pcs	1	0	visible	Hotpack - 400ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 400ml Paper Ice Cream Cup without Lid - 1000 pcs -  Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 400ML | 13 OZ
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 9.7 kg"				taxable		1			0	0					1		209000		Ice Cream Cup, spo-disabled		/hotpack-400ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	Product size: 400ML | 13 OZ	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 9.7 kg																	
	simple	pack-3-0494	Hotpack - 500ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB500			1000 pcs	1	0	visible	Hotpack - 500ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 500ml Paper Ice Cream Cup without Lid - 1000 pcs -  Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 500ML | 16 OZ
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 12.5 kg"				taxable		1			0	0					1		247500		Ice Cream Cup, spo-disabled		/hotpack-500ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	Product size: 500ML | 16 OZ	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 12.5 kg																	
	simple	pack-3-0495	Hotpack - 750ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB750			1000 pcs	1	0	visible	Hotpack - 750ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 750ml Paper Ice Cream Cup without Lid - 1000 pcs -  Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 750ML | 24 OZ
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 13.5 kg"				taxable		1			0	0					1		165000		Ice Cream Cup, spo-disabled		/hotpack-750ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	Product size: 750ML | 24 OZ	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 13.5 kg																	
	simple	pack-3-0496	Hotpack - 80ml Paper Ice Cream Cup without Lid - 1000 pcs	ICB80			1000 pcs	1	0	visible	Hotpack - 80ml Paper Ice Cream Cup without Lid - 1000 pcs	"Hotpack - 80ml Paper Ice Cream Cup without Lid - 1000 pcs -  Hotpack paper ice cream cups are perfect for serving a wide range of frozen desserts including ice cream, frozen yogurt, gelato, and more. They are poly lined to prevent leaks and absorption and are made of a sturdy paper construction to retain shape. They are perfect adding on and will help you to complete the look of your party as it will make your party stand out. Deliver your snacks in the cups as the round design will make it easy to hold and the pattern prints and the design will make it picture perfect and user friendly.

Product Specifications:
Product size: 80ML | 3 OZ
Great for ice cream, gelato, frozen yougurt and more 
Carton of 1000 pcs - approx. 5.08kg"				taxable		1			0	0					1		125400		Ice Cream Cup, spo-disabled		/hotpack-80ml-paper-ice-cream-cup-without-lid-1000-pcs.jpg	"Product size: 80ML | 3 OZ

"	Great for ice cream, gelato, frozen yougurt and more 	Carton of 1000 pcs - approx. 5.08kg																	
	simple	pack-3-0497	Hotpack - 120 mm Kraft Lunch Box - 120 pcs	KLB120			120 pcs	1	0	visible	Hotpack - 120 mm Kraft Lunch Box - 120 pcs	"Hotpack - 120 mm Kraft Lunch Box - 120 pcs - Our takeaway box is great for markets especially for food presentation giving that aesthetic look in the kraft material. It is 100% biodegradable and compo-stable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food.

Product Specifications:
Product dimension: 120x88x37 mm
Great for canteens, medium portions takeaway, treats, salads and noodles
Recyclable and biodegradable
Carton of 120 pcs - approx. 3 kg"				taxable		1			0	0					1		21120		Lunch Box, spo-disabled		/hotpack-120-mm-kraft-lunch-box-120-pcs.jpg	Product dimension: 120x88x37 mm	Great for canteens, medium portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of 120 pcs - approx. 3 kg																
	simple	pack-3-0498	Hotpack - 150 mm Kraft Lunch Box - 100 pcs	KLB150			100 pcs	1	0	visible	Hotpack - 150 mm Kraft Lunch Box - 100 pcs	"Hotpack - 150 mm Kraft Lunch Box - 100 pcs - Our takeaway box is great for markets especially for food presentation giving that aesthetic look in the kraft material. It is 100% biodegradable and compo-stable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food.

Product Specifications
Product dimension: 150x100x45 mm
Great for canteens, medium portions takeaway, treats, salads and noodles
Recyclable and biodegradable
Carton of 100 pcs - approx. 3.135 kg"				taxable		1			0	0					1		5500		Lunch Box, spo-disabled		/hotpack-150-mm-kraft-lunch-box-100-pcs.jpg	Product dimension: 150x100x45 mm	Great for canteens, medium portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of 100 pcs - approx. 3.135 kg																
	simple	pack-3-0499	Hotpack - 180 mm Kraft Lunch Box - 150 pcs	KLB180			150 pcs	1	0	visible	Hotpack - 180 mm Kraft Lunch Box - 150 pcs	"Hotpack - 180 mm Kraft Lunch Box - 150 pcs - Our takeaway box is great for markets especially for food presentation giving that aesthetic look in the kraft material. It is 100% biodegradable and compo-stable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food.

Product Specifications:
Product dimension: 180x120x50 mm
Great for canteens, medium portions takeaway, treats, salads and noodles
Recyclable and biodegradable
Carton of 150 pcs - approx. 5.9 kg"				taxable		1			0	0					1		14025		Lunch Box, spo-disabled		/hotpack-180-mm-kraft-lunch-box-150-pcs.jpg	Product dimension: 180x120x50 mm	Great for canteens, medium portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of 150 pcs - approx. 5.9 kg																
	simple	pack-3-0500	Hotpack - 195 mm Kraft Lunch Box - 120 pcs	KLB195			120 pcs	1	0	visible	Hotpack - 195 mm Kraft Lunch Box - 120 pcs	"Hotpack - 195 mm Kraft Lunch Box - 120 pcs - Our takeaway box with a window is great for markets, food showcases allowing you to see the item. It is 100% biodegradable after removing the window. Great for canteens, large portions takeaway, treats, cakes, salads, noodles, or even picnic lunches. This great box is leakproof and suitable for cold food. Pack your takeaway in a box that is eco-friendly and looks great
Product Features
Product Dimension:  195x140x65mm
Great for canteens, large portions takeaway, treats, salads and noodles.
Recyclable and biodegradable
Carton of 120 Pcs 
"				taxable		1			0	0					1		10560		Lunch Box, spo-disabled		/hotpack-195-mm-kraft-lunch-box-120-pcs.jpg	Product Dimension:  195x140x65mm	Great for canteens, medium portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of  120 pcs																
	simple	pack-3-0501	Hotpack - 120 mm Kraft Lunch Box with Window - 300 pcs	KLBW120			300 pcs	1	0	visible	Hotpack - 120 mm Kraft Lunch Box with Window - 300 pcs	"Hotpack - 120 mm Kraft Lunch Box with Window - 300 pcs -  Our takeaway box with window is great for markets, food showcases and presentation, allowing to see the item. It is 100% biodegradable and compostable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food. Pack your takeaway in a box that is eco-friendly and looks great.

Product Specifications:
Product dimension:  120x88x37 mm
Great for canteens, medium portions takeaway, treats, salads and noodles
Recyclable and biodegradable
Carton of  300 pcs = approx. 5.23 kg"				taxable		1			0	0					1		42900		Lunch Box with Window, spo-disabled		/hotpack-120-mm-kraft-lunch-box-with-window-300-pcs.jpg	"Product dimension:  120x88x37 mm

"	Great for canteens, medium portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of  300 pcs = approx. 5.23 kg																
	simple	pack-3-0502	Hotpack - 150 mm Kraft Lunch Box with Window - 150 pcs	KLBW150			150 pcs	1	0	visible	Hotpack - 150 mm Kraft Lunch Box with Window - 150 pcs	"Hotpack - 150 mm Kraft Lunch Box with Window - 150 pcs - Our takeaway box with window is great for markets, food showcases and presentation, allowing to see the item. It is 100% biodegradable and compostable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food. Pack your takeaway in a box that is eco-friendly and looks great.

Product Specifications:
Product Dimension:  150x100x45 mm
Great for canteens, large portions takeaway, treats, salads and noodles.
Recyclable and biodegradable
Carton of 150 Pcs = approx. 4.185 kg 
"				taxable		1			0	0					1		12375		Lunch Box with Window, spo-disabled		/hotpack-150-mm-kraft-lunch-box-with-window-150-pcs.jpg	Product Dimension:  150x100x45 mm	Great for canteens, large portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of 150 Pcs = approx. 4.185 kg 																
	simple	pack-3-0503	Hotpack - 180 mm Kraft Lunch Box with Window - 100 pcs	KLBW180			100 pcs	1	0	visible	Hotpack - 180 mm Kraft Lunch Box with Window - 100 pcs	"Hotpack - 180 mm Kraft Lunch Box with Window - 100 pcs - Our takeaway box with window is great for markets, food showcases and presentation, allowing to see the item. It is 100% biodegradable and compostable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food. Pack your takeaway in a box that is eco-friendly and looks great.

Product Specifictaions:
Product Dimension:  180x120x50 mm
Great for canteens, large portions takeaway, treats, salads and noodles.
Recyclable and biodegradable
Carton of 100 Pcs = Approx. 3.73 kg 
"				taxable		1			0	0					1		6820		Lunch Box with Window, spo-disabled		/hotpack-180-mm-kraft-lunch-box-with-window-100-pcs.jpg	Product Dimension:  180x120x50 mm	Great for canteens, large portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of 100 Pcs = Approx. 3.73 kg 																
	simple	pack-3-0504	Hotpack - 195 mm Kraft Lunch Box with Window - 120 pcs	KLBW195			120 pcs	1	0	visible	Hotpack - 195 mm Kraft Lunch Box with Window - 120 pcs	"Hotpack - 195 mm Kraft Lunch Box with Window - 120 pcs - Our takeaway box with window is great for markets, food showcases and presentation, allowing to see the item. It is 100% biodegradable and compostable. Great for canteens, medium portions takeaway, treats, cakes, salads and noodles or even picnic lunches. This great box is leak proof and suitable for cold food. Pack your takeaway in a box that is eco-friendly and looks great.

Product Specifications:
Product Dimension:  195x140x65mm
Great for canteens, large portions takeaway, treats, salads and noodles
Recyclable and biodegradable
Carton of 120 Pcs 
"				taxable		1			0	0					1		12540		Lunch Box with Window, spo-disabled		/hotpack-195-mm-kraft-lunch-box-with-window-120-pcs.jpg	Product Dimension:  195x140x65mm	Great for canteens, large portions takeaway, treats, salads and noodles	Recyclable and biodegradable	Carton of 120 Pcs 																
	simple	pack-3-0505	Hotpack - Paper Kids Meal Box - 250 pcs	KMB			250 pcs	1	0	visible	Hotpack - Paper Kids Meal Box - 250 pcs	"Hotpack - Paper Kids Meal Box - 250 pcs - Perfect for restaurant take-out applications, school bus trips, birthday parties, summer camp activities, and other special events. In addition to a size that is small enough for little hands to hold but big enough to carry a full-size children's meal. One-piece paperboard construction ensures sturdy and reliable use, while a clay coating on the inside of the box creates a grease-resistant barrier, containing moisture and oil. Integrated clips make the box easy to both open and keep securely closed, even for the youngest of attendees. Plus, a built-in handle allows for effortless transport from one destination to the next.

Product Specifications:
Sturdy paperboard construction
Grease-resistant clay coating
Integrated handle
Disposable for quick clean up
Large enough to accommodate a full-size kids meal
Perfect for restaurant take-out, school trips, and special events
"				taxable		1			0	0					1		31350		Kids Meal Box, spo-disabled		/hotpack-paper-kids-meal-box-250-pcs.jpg	Sturdy paperboard construction	Grease-resistant clay coating	Integrated handle	Disposable for quick clean up	Large enough to accommodate a full-size kids meal															
	simple	pack-3-0506	Hotpack - Paper Kitchen Roll 2 Ply - 24 pcs	KR			24 pcs	1	0	visible	Hotpack - Paper Kitchen Roll 2 Ply - 24 pcs	Hotpack - Paper Kitchen Roll 2 Ply - 24 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business.				taxable		1			0	0					1		792		Maxi Roll, spo-disabled		/hotpack-paper-kitchen-roll-2-ply-24-pcs.jpg	Buying in bulk is the economical choice for your business, restaurant, or school  	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business																	
	simple	pack-3-0507	Hotpack - 16 Oz Kraft Square Box - 120 pcs	KSB16			120 pcs	1	0	visible	Hotpack - 16 Oz Kraft Square Box - 120 pcs	"Hotpack - 16 Oz Kraft Square Box - 120 pcs - Versatile kraft board food cartons with a water-based and grease-resistant lining, made up with leak-proof webbed corners and fold-in flaps to give a secure closure. Perfect for pies or pasta. Our new noodle boxes are also great for pasta and salads

Product Specifications
Product Dimension: 76x55x85 mm
Great for noodles, lasagne, pasta, and biryani
Carton of 120 Pcs - Approx. 3 kg
"				taxable		1			0	0					1		7920		spo-disabled, Square Box		/hotpack-16-oz-kraft-square-box-120-pcs.jpg	"Product Dimension: 76x55x85 mm
"	Great for noodles, lasagne, pasta, and biryani	Carton of 120 Pcs - Approx. 3 kg																	
	simple	pack-3-0508	Hotpack - 26 Oz Kraft Square Box - 120 pcs	KSB26			120 pcs	1	0	visible	Hotpack - 26 Oz Kraft Square Box - 120 pcs	"Hotpack - 26 Oz Kraft Square Box - 120 pcs - Versatile kraft board food cartons with a water-based and grease-resistant lining, made up with leak-proof webbed corners and fold-in flaps to give a secure closure. Perfect for pies or pasta. Our new noodle boxes are also great for pasta and salads.

Product Specifications
Product Dimension: 79x66x103 mm
Great for noodles, lasagne, pasta, and biryani
Carton of 280 Pcs - Approx. 3.5 kg
"				taxable		1			0	0					1		7920		spo-disabled, Square Box		/hotpack-26-oz-kraft-square-box-120-pcs.jpg	"Product Dimension: 79x66x103 mm

"	Great for noodles, lasagne, pasta, and biryani	Carton of 280 Pcs - Approx. 3.5 kg																	
	simple	pack-3-0509	Hotpack - 32 Oz Kraft Square Box - 150 pcs	KSB32			150 pcs	1	0	visible	Hotpack - 32 Oz Kraft Square Box - 150 pcs	"Hotpack - 32 Oz Kraft Square Box - 150 pcs - Versatile kraft board food cartons with a water-based and grease-resistant lining, made up with leak-proof webbed corners and fold-in flaps to give a secure closure. Perfect for pies or pasta. Our new noodle boxes are also great for pasta and salads

Product Specifications
Product Dimension: 89x69x110 mm
Great for noodles, lasagne, pasta, and biryani
Carton of 150 Pcs - Approx. 5.8 kg
"				taxable		1			0	0					1		15675		spo-disabled, Square Box		/hotpack-32-oz-kraft-square-box-150-pcs.jpg	"Product Dimension: 89x69x110 mm
"	Great for noodles, lasagne, pasta, and biryani	Carton of 150 Pcs - Approx. 5.8 kg																	
	simple	pack-3-0510	Hotpack - 8 Oz Kraft Square Box - 280 pcs	KSB8			280 pcs	1	0	visible	Hotpack - 8 Oz Kraft Square Box - 280 pcs	"Hotpack - 8 Oz Kraft Square Box - 280 pcs - Versatile kraft board food cartons with a water-based and compostable grease-resistant lining, made up with leak-proof webbed corners and fold-in flaps to give a secure closure. Perfect for pies or pasta. Our new noodle boxes are also great for pasta and salads

Product Specifications:
Product Dimension: 62x46x66 mm
Great for noodles, lasagne, pasta, and biryani
Carton of 280 Pcs - Approx. 4.22 kg
"				taxable		1			0	0					1		30800		spo-disabled, Square Box		/hotpack-8-oz-kraft-square-box-280-pcs.jpg	Product Dimension: 62x46x66 mm	Great for noodles, lasagne, pasta, and biryani	Carton of 280 Pcs - Approx. 4.22 kg																	
	simple	pack-3-0511	Hotpack - Kraft Sandwich Wedge Box with Window - 500 pcs	KSWL			500 pcs	1	0	visible	Hotpack - Kraft Sandwich Wedge Box with Window - 500 pcs	"Hotpack - Kraft Sandwich Wedge Box with Window - 500 pcs - Sandwich wedge box supplied flat – easy to assemble. Our clear window is made from kraft paper. Our Kraft sandwich cards and baguette trays and collars have a water-based anti-grease coating. Make your sandwiches ahead of time and keep them fresh until service. They are easy to label and transport and make for a perfect display. Use them for and buffet service. 

Product Specifications:
Product Dimension: 125x65x120 mm
Great for Sandwich with Display Window is perfect for making a lot of sandwiches and keeping them fresh.  
Recyclable and biodegradable
Carton of 500 - Approx. 8.85 kg
"				taxable		1			0	0					1		82500		Sandwich Box with Window, spo-disabled		/hotpack-kraft-sandwich-wedge-box-with-window-500-pcs.jpg	Product Dimension: 125x65x120 mm	Great for sandwich with display window is perfect for making a lot of sandwiches and keeping them fresh	Recyclable and biodegradable	Carton of 500 - Approx. 8.85 kg																
	simple	pack-3-0512	Hotpack - 22 Oz Kraft Pe Take Away Box - 300 pcs	KTAB22			300 pcs	1	0	visible	Hotpack - 22 Oz Kraft Pe Take Away Box - 300 pcs	"Hotpack - 22 Oz Kraft Pe Take Away Box - 300 pcs - Our sustainable takeaway boxes is one of the nation’s favorite take-out meals. Keep your business green with these Eco-friendly boxes.

Product Specifications:
1. Product Dimension: 105x90x63 mm
2. Great for salads, grilled chicken, fries and much more
3. Recyclable and biodegradable
4. Carton of 300 Pcs = approx. 7.1 kg
"				taxable		1			0	0					1		42900		spo-disabled, Take away Box		/hotpack-22-oz-kraft-pe-take-away-box-300-pcs.jpg	Product Dimension: 105x90x63 mm	Great for salads, grilled chicken, fries, and much more	Recyclable and biodegradable	Carton of 300 Pcs = approx. 7.1 kg																
	simple	pack-3-0513	Hotpack - 32 Oz Kraft Pe Take Away Box - 120 pcs	KTAB32			120 pcs	1	0	visible	Hotpack - 32 Oz Kraft Pe Take Away Box - 120 pcs	"Hotpack - 32 Oz Kraft Pe Take Away Box - 120 pcs - 

Our sustainable takeaway boxes are one of the nation’s favorite take-out meals. Keep your business green with these Eco-friendly boxes.

Product Specifications
1. Product Dimension: 142x111x64 mm
2. Great for salads, grilled chicken, fries, and much more
3. Recyclable and biodegradable
4. Carton of 120 Pcs = approx. 4.27 kg
"				taxable		1			0	0					1		9900		spo-disabled, Take away Box		/hotpack-32-oz-kraft-pe-take-away-box-120-pcs.jpg	Product Dimension: 142x111x64 mm	Great for salads, grilled chicken, fries, and much more	Recyclable and biodegradable	Carton of 120 Pcs = approx. 4.27 kg																
	simple	pack-3-0514	Hotpack - 36 Oz Kraft Pe Take Away Box - 120 pcs	KTAB36			120 pcs	1	0	visible	Hotpack - 36 Oz Kraft Pe Take Away Box - 120 pcs	"Hotpack - 36 Oz Kraft Pe Take Away Box - 120 pcs - Our sustainable takeaway boxes are one of the nation’s favorite take-out meals. Keep your business green with these Eco-friendly boxes.

Product Specification
1. Product Dimension: 195x140x50 mm
2. Great for Salads, Grilled Chicken, Fries, and much more. 
3. Recyclable and biodegradable
4. Carton of 120 Pcs = approx. 5.33 kg
"				taxable		1			0	0					1		1188		spo-disabled, Take away Box		/hotpack-36-oz-kraft-pe-take-away-box-120-pcs.jpg	Product Dimension: 195x140x50 mm	Great for salads, grilled chicken, fries, and much more	Recyclable and biodegradable	Carton of 120 Pcs = approx. 5.33 kg																
	simple	pack-3-0515	Hotpack - 56 Oz Kraft Pe Take Away Box - 100 pcs	KTAB56			100 pcs	1	0	visible	Hotpack - 56 Oz Kraft Pe Take Away Box - 100 pcs	"Hotpack - 56 Oz Kraft Pe Take Away Box - 100 pcs - Our sustainable takeaway boxes are one of the nation’s favorite take-out meals. Keep your business green with these Eco-friendly boxes.

Product Specifications
1. Product Dimension: 197x139x64 mm
2. Great for salads, grilled chicken, fries, and much more
3. Recyclable and biodegradable
4. Carton of 100 Pcs = approx. 6 kg
"				taxable		1			0	0					1		9350		spo-disabled, Take away Box		/hotpack-56-oz-kraft-pe-take-away-box-100-pcs.jpg	Product Dimension: 197x139x64 mm	Great for salads, grilled chicken, fries, and much more	Recyclable and biodegradable	Carton of 100 Pcs = approx. 6 kg																
	simple	pack-3-0516	Hotpack - 72 Oz Kraft Pe Take Away Box - 100 pcs	KTAB72			100 pcs	1	0	visible	Hotpack - 72 Oz Kraft Pe Take Away Box - 100 pcs	"Hotpack - 72 Oz Kraft Pe Take Away Box - 100 pcs - Our sustainable takeaway boxes are one of the nation’s favorite take-out meals. Keep your business green with these Eco-friendly boxes.

Product Specifications
1. Product Dimension: 197x139x89 mm
2. Great for Salads, Grilled Chicken, Fries, and much more. 
3. Recyclable and biodegradable
4. Carton of 100 Pcs = approx. 6 kg
"				taxable		1			0	0					1		11000		spo-disabled, Take away Box		/hotpack-72-oz-kraft-pe-take-away-box-100-pcs.jpg,/hotpack-72-oz-kraft-pe-take-away-box-100-pcs-1.jpg	Product Dimension: 197x139x89 mm	Great for salads, grilled chicken, fries, and much more	Recyclable and biodegradable	Carton of 100 Pcs = approx. 6 kg																
	simple	pack-3-0517	Hotpack - Soft 'N' Cool Maxi Roll 1 Ply, 900 Grams - 6 pcs	MR1			6 pcs	1	0	visible	Hotpack - Soft 'N' Cool Maxi Roll 1 Ply, 900 Grams - 6 pcs	Hotpack - Soft 'N' Cool Maxi Roll 1 Ply, 900 Grams - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this toilet paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this toilet paper is environmentally friendly, making it a responsible choice for your business. Constructed of 100 percent recycled content, this 1-ply toilet paper will help keep your carbon footprint in check and please your environmentally conscious patrons. Furthermore, this toilet paper is safe for all septic systems, making it an excellent choice for your high-volume venues business.				taxable		1			0	0					1		250.8		Maxi Roll, spo-disabled		/hotpack-soft-n-cool-maxi-roll-1-ply-900-grams-6-pcs.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Constructed of 100 percent recycled content, this 2-ply toilet paper will help keep your carbon footprint in check and please your environmentally conscious patrons																	
