Type,Sku,Name/Product Title,Manufacture Name,Short Description,Description,Part Number,In stock,Regular Price,Special Price,product_code,pcs,tag,color,size,Focus Keyword,Meta _Description,Categories,Images,Features_1,Features_2,Features_3,Features_4,Features_5,Features_6,Features_7,Features_8,Features_9,Features_10,specification_1,specification_2,specification_3,specification_4,specification_5,specification_6,specification_7,specification_8,specification_9,specification_10,specification_11,specification_12,specification_13,specification_14,specification_15,specification_16,specification_17,specification_18,specification_19,specification_20,wpbm_choose_badge
,pack-8-0036,"Nitrile Gloves Powder Free Blue, Medium - 10 x 100 ",,"Nitrile Gloves Powder Free Blue, Medium - 10 x 100 ","Nitrile Gloves Powder Free Blue, Medium - 10 x 100 -  High quality disposable work gloves for professional use guaranteed to keep your hands protected with enhanced strength and tear resistance. No need to worry about allergies, discomfort, or irritation. Maximum gripping power for when you need to handle wet or dry objects or when procedures get messy. Safe to use in different settings, such as cleaning, scientific labs, mechanical work, restaurants, warehouses, painting, beauty salons, and more. These food grade gloves will fit most adults and are ambidextrous, so they can be worn on either hand. ",,1,148.5,,COK-NG2082,100,,,,"Nitrile Gloves Powder Free Blue, Medium - 10 x 100 ","Nitrile Gloves Powder Free Blue, Medium - 10 x 100 ",Hygiene and Protection > Nitrile Gloves,/nitrile-gloves-powder-free-blue-medium-10-x-100.jpg,High quality disposable work gloves for professional ,"No need to worry about allergies, discomfort, or irritation",Maximum gripping power for when you need to handle wet or dry objects or when procedures get messy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0037,"Disposable CPE Shoe Covers, Blue - 20 x 10",,"Disposable CPE Shoe Covers, Blue - 20 x 10","Disposable CPE Shoe Covers, Blue - 20 x 100 - Our CPE shoes covers are a simple and effective solution to your hygiene needs. Available in a range of colours, these shoes covers are an essential product for your colour-coded workwear range. ",,1,132,, COK-SC0701,100,,,,"Disposable CPE Shoe Covers, Blue - 20 x 10","Disposable CPE Shoe Covers, Blue - 20 x 10",Hygiene and Protection > Protective Wears,/disposable-cpe-shoe-covers-blue-20-x-10.jpg,Our CPE shoes covers are a simple and effective solution to your hygiene needs,These shoes covers are an essential product for your colour-coded workwear range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0038,"Sterlization Pouch, 90 x 260cm - 200 pcs x 10 box",,"Sterlization Pouch, 90 x 260cm - 200 pcs x 10 box","Sterlization Pouch, 90 x 260cm - 200 pcs x 10 box - Fitting any small to mid-size laboratory, medical, dental or veterinary device, use pouches provide easy and effective wrapping of items requiring sterilization. Made with robust medical grade paper, the pouches tightly close with a self-sealing strip to maintain sterility. Content remains always visible through PET / CPP transparent laminated film.",,1,143,,COK-SP0445,200,,,,"Sterlization Pouch, 90 x 260cm - 200 pcs x 10 box","Sterlization Pouch, 90 x 260cm - 200 pcs x 10 box",,/sterlization-pouch-90-x-260-cm-200-pcs-x-10-box.jpg,"Robust, durable material",Quick content identification,"Large self-sealing strip, easy to close",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0039,"COK Absorbent Cotton Roll, 1 kg x 20 rolls",,"COK Absorbent Cotton Roll, 1 kg x 20 rolls","COK Absorbent Cotton Roll, 1 kg x 20 rolls - Highest quality 100% hydrophilic cotton purfied, bleached and carded high absorbency. Best for Healthcare and cosmetic applications. Excellent absorbency and cushioning for both wound and immobilisation techniques. Widely used in medical industry",,1,220,,CR100 ,20,,,,"COK Absorbent Cotton Roll, 1 kg x 20 rolls","COK Absorbent Cotton Roll, 1 kg x 20 rolls",Paper Products > Tissue Roll,/cok-absorbent-cotton-roll-1-kg-x-20 rolls.jpg,Suitable for first aid,"100% hydrophilic cotton purfied, bleached and carded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0040,Nice Saloon Neck Roll 20 x 05,,Nice Saloon Neck Roll - 20 x 05,"Nice Saloon Neck Roll - 20 x 05 - Made of high-grade material that is safe, non-toxic and also harmless. Very easy and convenient to use, soft and comfortable. Shatterproof hair, makeup, beauty and also cleaning face, fits all sizes of necks, both in male and female with its flexibility. Good viscosity, strong toughness, paper be not fractured by water, it can meet the different needs. Use these strips to cut anyone's hair and keep the hair off the neck. Suitable for beauty salons ",,1,143,,NP0520A,5,,,,Nice Saloon Neck Roll 20 x 05,Nice Saloon Neck Roll - 20 x 05,Hygiene and Protection > Protective Wears,/nice-saloon-neck-roll-20-x-05.jpg,"Made of high-grade material that is safe, non-toxic and also harmless  ","Very easy and convenient to use, soft and comfortable","Good viscosity, strong toughness, paper be not fractured by water, it can meet the different needs ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0041,"Zain Mop Cap White, 20'' - 10 x 100",,"Zain Mop Cap White, 20'' - 10 x 100","Zain Mop Cap White, 20'' - 10 x 100 - Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability. Secures hair and minimizes the risk of contamination. Elasticated accommodating a variety of hairstyles. Single Stitch Elastics ensures not only a secure fit, but it also strengthens the mop cap against breakage.",,1,49.5,,ZAI-MC2025,100,,,,"Zain Mop Cap White, 20'' - 10 x 100","Zain Mop Cap White, 20'' - 10 x 100",Hygiene and Protection > Protective Caps,/zain-mop-cap-white-20-10-x-100.jpg,High quality MOB CAP,Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability,Elasticated accommodating a variety of hairstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0042,"Vinyl Gloves Clear Powder Free, Large -  10 x 100",,"Vinyl Gloves Clear Powder Free, Large -  10 x 100","Vinyl Gloves Clear Powder Free, Large -  10 x 100 - Powder free vinyl gloves are an excellent alternative to latex gloves for those with sensitive skin or allergies. All our gloves have an intrinsic softness that reduces hand fatigue whilst wearing them. The seamless construction of our gloves provides users with a high level of comfort and dexterity, all our gloves have beaded cuffs which aid application and minimise the risk of tearing while donning.",,1,93.5,,COK-VG0217,100,,,,"Vinyl Gloves Clear Powder Free, Large -  10 x 100","Vinyl Gloves Clear Powder Free, Large -  10 x 100",Hygiene and Protection > Gloves,/vinyl-gloves-clear-powder-free-large-10-x-100.jpg,Powder free vinyl gloves are an excellent alternative to latex gloves for those with sensitive skin or allergies,All our gloves have an intrinsic softness that reduces hand fatigue whilst wearing them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0043,"Vinyl Gloves Clear Powder Free, Medium - 10 x 100",,"Vinyl Gloves Clear Powder Free, Medium - 10 x 100","Vinyl Gloves Clear Powder Free, Medium - 10 x 100 - Powder free vinyl gloves are an excellent alternative to latex gloves for those with sensitive skin or allergies. All our gloves have an intrinsic softness that reduces hand fatigue whilst wearing them. The seamless construction of our gloves provides users with a high level of comfort and dexterity, all our gloves have beaded cuffs which aid application and minimise the risk of tearing while donning.",,1,93.5,,COK-VG0216,100,,,,"Vinyl Gloves Clear Powder Free, Medium - 10 x 100","Vinyl Gloves Clear Powder Free, Medium - 10 x 100",Hygiene and Protection > Gloves,"/vinyl-gloves-clear-powder-free-medium-10-x-100.jpg,/vinyl-gloves-clear-powder-free-medium-10-x-100-1.jpg",Powder free vinyl gloves are an excellent alternative to latex gloves for those with sensitive skin or allergies,All our gloves have an intrinsic softness that reduces hand fatigue whilst wearing them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0044,"Disposable Plain Mop Cap, 18"" - 10 x 100",,"Disposable Plain Mop Cap, 18"" - 10 x 100","Disposable Plain Mop Cap, 18"" - 10 x 100 - Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability. Secures hair and minimizes the risk of contamination. Elasticated accommodating a variety of hairstyles. Single Stitch Elastics ensures not only a secure fit, but it also strengthens the mop cap against breakage.",,1,49.5,,ZAI-MC18100WH,100,,,,"Disposable Plain Mop Cap, 18"" - 10 x 100","Disposable Plain Mop Cap, 18"" - 10 x 100",Hygiene and Protection > Protective Caps,/disposable-plain-mop-cap-18-10-x-100.jpg,High quality MOB CAP,Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability,Elasticated accommodating a variety of hairstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0045,"Synthetic Vinyl Gloves Powder Free, Large - 10 x 100",,"Synthetic Vinyl Gloves Powder Free, Large - 10 x 100","Synthetic Vinyl Gloves Powder Free, Large - 10 x 100 -  Our disposable blue gloves contain no rubber latex and are made without any powder making them a great selection for people with common glove allergies. Our disposible gloves can be used for home care, lab technicians, veterinarian and medical staff, and dental professionals. Our vinyl gloves offer enhanced tactile sensitivity and practical barrier of protection for a wide range of applications. These versatile gloves are stronger than nitrile or latex. Smooth and easy to put on simply just slide in and slide out. Fits well on both right and left hand without confusion. Loose fit for a comfortable feel ",,1,88,,COK-VGSYYL-L,100,,,,"Synthetic Vinyl Gloves Powder Free, Large - 10 x 100","Synthetic Vinyl Gloves Powder Free, Large - 10 x 100",Hygiene and Protection > Gloves,/synthetic-vinyl-gloves-powder-free-large-10-x-100.jpg,"Our disposible gloves can be used for home care, lab technicians, veterinarian and medical staff, and dental professionals",Smooth and easy to put on simply just slide in and slide out,Fits well on both right and left hand without confusion. Loose fit for a comfortable feel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0046,"Disposable Black Mop Cap, 18'' - 10 x 100",,"Disposable Black Mop Cap, 18'' - 10 x 100","Disposable Black Mop Cap, 18'' - 10 x 100 -  Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability. Secures hair and minimizes the risk of contamination. Elasticated accommodating a variety of hairstyles. Single Stitch Elastics ensures not only a secure fit, but it also strengthens the mop cap against breakage.",,1,49.5,,COK-MC20100BK,100,,,,"Disposable Black Mop Cap, 18'' - 10 x 100","Disposable Black Mop Cap, 18'' - 10 x 100",Hygiene and Protection > Protective Caps,/disposable-black-mop-cap-18-10-x-100.jpg,High quality MOB CAP,Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability,Elasticated accommodating a variety of hairstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0047,Disposable COK- Protective Mask 3 Layers - 20 x 50,,Disposable COK- Protective Mask 3 Layers - 20 x 50,"Disposable COK- Protective Mask 3 Layers - 20 x 50 - Without glass fibres. Very low resistance to breathing. Nose bar dapeable. Efficient epidemic prevention. Essential for safe travel.
",,1,71.5,,COK-FM0375,50,,,,Disposable COK- Protective Mask 3 Layers - 20 x 50,Disposable COK- Protective Mask 3 Layers - 20 x 50,Hygiene and Protection > Protective Masks,/disposable-cok-protective-mask-3-layers-20-x-50.jpg,Without glass fibres ,Very low resistance to breathing,Nose bar dapeable, Efficient epidemic prevention,Essential for safe travel,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0048,"Blended Nitrile Gloves Blue Powder Free, Medium - 10 x 100",,"Blended Nitrile Gloves Blue Powder Free, Medium - 10 x 100","Blended Nitrile Gloves Blue Powder Free, Medium - 10 x 100 - Vinyl gloves are an excellent choice for food service, salon, janitorial, and other light industrial applications. Vinyl is a synthetic material made from polyvinyl chloride (PVC). It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel. It helps prevent allergic reactions to latex protein. Powder-free gloves leave no residue, reducing the risk of contamination.",,1,99,,COK-BNV50BL,100,,,,"Blended Nitrile Gloves Blue Powder Free, Medium - 10 x 100","Blended Nitrile Gloves Blue Powder Free, Medium - 10 x 100",Hygiene and Protection > Nitrile Gloves,/blended-nitrile-gloves-blue-powder-free-medium-10-x-100.jpg,"Vinyl gloves are good for food service, janitorial, and other light-duty tasks in countless industrial applications","It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel","These powder-free gloves leave no residue, reducing the risk of contamination compared with a powdered glove",They still go on and off easily ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0049,"Blended Nitrile Gloves Blue Powder Free, Large - 10 x 100",,"Blended Nitrile Gloves Blue Powder Free, Large - 10 x 100","Blended Nitrile Gloves Blue Powder Free, Large - 10 x 100 - Vinyl gloves are an excellent choice for food service, salon, janitorial, and other light industrial applications. Vinyl is a synthetic material made from polyvinyl chloride (PVC). It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel. It helps prevent allergic reactions to latex protein. Powder-free gloves leave no residue, reducing the risk of contamination.",,1,99,,COK-BNV55BL,100,,,,"Blended Nitrile Gloves Blue Powder Free, Large - 10 x 100","Blended Nitrile Gloves Blue Powder Free, Large - 10 x 100",Hygiene and Protection > Nitrile Gloves,"/blended-nitrile-gloves-blue-powder-free-large-10-x-100.jpg,/blended-nitrile-gloves-blue-powder-free-large-10-x-100-1.jpg","Vinyl gloves are good for food service, janitorial, and other light-duty tasks in countless industrial applications","It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel","These powder-free gloves leave no residue, reducing the risk of contamination compared with a powdered glove",They still go on and off easily ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0050,Medium Blue TPE Gloves - 10 x 100,,Medium Blue TPE Gloves - 10 x 100,"Medium Blue TPE Gloves - 10 x 100 - TPE is an alternative to vinyl and polyethylene gloves, TPE gives a more comfortable fit. Designed for foodservice use. Latex free.",,1,55,,COK-GL0413,100,,,,Medium Blue TPE Gloves - 10 x 100,Medium Blue TPE Gloves - 10 x 100,Hygiene and Protection > Gloves,/medium-blue-tpe-gloves-10-x-100.jpg,TPE is an alternative to vinyl and polyethylene gloves,TPE gives a more comfortable fit,Designed for foodservice use,Latex free,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0051,Medium Clear TPE Gloves - 10 x 100,,Medium Clear TPE Gloves - 10 x 100,"Medium Clear TPE Gloves - 10 x 100 - TPE is an alternative to vinyl and polyethylene gloves, TPE gives a more comfortable fit. Designed for foodservice use. Latex free.",,1,55,,COK-GL0312,100,,,,Medium Clear TPE Gloves - 10 x 100,Medium Clear TPE Gloves - 10 x 100,Hygiene and Protection > Gloves,/medium-clear-tpe-gloves-10-x-100.jpg,TPE is an alternative to vinyl and polyethylene gloves,TPE gives a more comfortable fit,Designed for foodservice use,Latex free,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0052,Large Blue TPE Gloves - 10 x 100,,Large Blue TPE Gloves - 10 x 100,"Large Blue TPE Gloves - 10 x 100 - TPE is an alternative to vinyl and polyethylene gloves, TPE gives a more comfortable fit. Designed for foodservice use. Latex free.",,1,55,,COK-GL0412,100,,,,Large Blue TPE Gloves - 10 x 100,Large Blue TPE Gloves - 10 x 100,Hygiene and Protection > Gloves,/large-blue-tpe-gloves-10-x-100.jpg,TPE is an alternative to vinyl and polyethylene gloves,TPE gives a more comfortable fit,Designed for foodservice use,Latex free,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0053,Large Clear TPE Gloves - 10 x 100,,Large Clear TPE Gloves - 10 x 100,"Large Clear TPE Gloves - 10 x 100 - TPE is an alternative to vinyl and polyethylene gloves, TPE gives a more comfortable fit. Designed for foodservice use. Latex free.",,1,55,,COK-GL0313,100,,,,Large Clear TPE Gloves - 10 x 100,Large Clear TPE Gloves - 10 x 100,Hygiene and Protection > Gloves,/large-clear-tpe-gloves-10-x-100.jpg,TPE is an alternative to vinyl and polyethylene gloves,TPE gives a more comfortable fit,Designed for foodservice use,Latex free,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0054,"Disposable White Mop Cap 18"" - 10 x 100",,"Disposable White Mop Cap 18"" - 10 x 100","Disposable White Mop Cap 18"" - 10 x 100 - Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability. Secures hair and minimizes the risk of contamination. Elasticated accommodating a variety of hairstyles. Single Stitch Elastics ensures not only a secure fit, but it also strengthens the mop cap against breakage.",,1,49.5,,,100,,,,"Disposable White Mop Cap 18"" - 10 x 100","Disposable White Mop Cap 18"" - 10 x 100",Hygiene and Protection > Protective Caps,/disposable-white-mop-cap-18-10-x-100.jpg,High quality MOB CAP,Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability,Elasticated accommodating a variety of hairstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0055,"Disposable White Mop Cap 20"" - 10 x 100",,"Disposable White Mop Cap 20"" - 10 x 100","Disposable White Mop Cap 20"" - 10 x 100 - Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability. Secures hair and minimizes the risk of contamination. Elasticated accommodating a variety of hairstyles. Single Stitch Elastics ensures not only a secure fit, but it also strengthens the mop cap against breakage.",,1,49.5,,,100,,,,"Disposable White Mop Cap 20"" - 10 x 100","Disposable White Mop Cap 20"" - 10 x 100",Hygiene and Protection > Protective Caps,/disposable-white-mop-cap-20-10-x-100.jpg.jpg,High quality MOB CAP,Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability,Elasticated accommodating a variety of hairstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0056,Disposable Blue Mop Cap 18'' - 10 x 100,,Disposable Blue Mop Cap 18'' - 10 x 100,"Disposable Blue Mop Cap 18'' - 10 x 100 - Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability. Secures hair and minimizes the risk of contamination. Elasticated accommodating a variety of hairstyles. Single Stitch Elastics ensures not only a secure fit, but it also strengthens the mop cap against breakage.",,1,49.5,,,100,,,,Disposable Blue Mop Cap 18'' - 10 x 100,Disposable Blue Mop Cap 18'' - 10 x 100,Hygiene and Protection > Protective Caps,/disposable-blue-mop-cap-18-10-x-100.jpg,High quality MOB CAP,Mop Caps Pro are made from spunbond non woven polyprop allowing airflow and breathability,Elasticated accommodating a variety of hairstyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0057,"Vinyl Blue Gloves Powder Free, Medium - 10 x 100",,"Vinyl Blue Gloves Powder Free,  Medium - 10 x 100","Vinyl Blue Gloves Powder Free,  Medium - 10 x 100 - Vinyl gloves are an excellent choice for food service, salon, janitorial, and other light industrial applications. Vinyl is a synthetic material made from polyvinyl chloride (PVC). It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel. It helps prevent allergic reactions to latex protein. Powder-free gloves leave no residue, reducing the risk of contamination.",,1,99,,COK-VG0222,100,,,,"Vinyl Blue Gloves Powder Free, Medium - 10 x 100","Vinyl Blue Gloves Powder Free,  Medium - 10 x 100",Hygiene and Protection > Gloves,/vinyl-blue-gloves-powder-free-medium-10-x-100.jpg,"Vinyl gloves are good for food service, janitorial, and other",Light-duty tasks in countless industrial applications,"It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel ","These powder-free gloves leave no residue, reducing the risk of contamination compared with a powdered glove",They still go on and off easily ,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0058,"Vinyl Gloves  Blue Powder Free, Large - 10 x 100",,"Vinyl Gloves  Blue Powder Free, Large - 10 x 100","Vinyl Gloves  Blue Powder Free, Large - 10 x 100 - Vinyl gloves are an excellent choice for food service, salon, janitorial, and other light industrial applications. Vinyl is a synthetic material made from polyvinyl chloride (PVC). It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel. It helps prevent allergic reactions to latex protein. Powder-free gloves leave no residue, reducing the risk of contamination.",,1,99,,COK-VG0223,100,,,,"Vinyl Gloves  Blue Powder Free, Large - 10 x 100","Vinyl Gloves  Blue Powder Free, Large - 10 x 100",Hygiene and Protection > Gloves,/vinyl-gloves-blue-powder-free-large-10-x-100.jpg,"Vinyl gloves are good for food service, janitorial, and other",Light-duty tasks in countless industrial applications,"It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel ","These powder-free gloves leave no residue, reducing the risk of contamination compared with a powdered glove",They still go on and off easily ,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0059,"Vinyl Gloves Powder Free Blue, X Large - 10 x 100",,"Vinyl Gloves Powder Free Blue, X Large - 10 x 100","Vinyl Gloves Powder Free Blue, X Large - 10 x 100 - Vinyl gloves are an excellent choice for food service, salon, janitorial, and other light industrial applications. Vinyl is a synthetic material made from polyvinyl chloride (PVC). It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel. It helps prevent allergic reactions to latex protein. Powder-free gloves leave no residue, reducing the risk of contamination.",,1,99,,COK-VG0224,100,,,,"Vinyl Gloves Powder Free Blue, X Large - 10 x 100","Vinyl Gloves Powder Free Blue, X Large - 10 x 100",Hygiene and Protection > Gloves,/vinyl-gloves-blue-powder-free-x-large-10-x-100.jpg,"Vinyl gloves are good for food service, janitorial, and other",Light-duty tasks in countless industrial applications,"It is less elastic than nitrile and latex, giving it a looser fit and a smooth, comfortable feel ","These powder-free gloves leave no residue, reducing the risk of contamination compared with a powdered glove",They still go on and off easily ,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0060,"Latex Gloves Powder Free Clear, Medium - 10 x 100",,"Latex Gloves Powder Free Clear, Medium - 10 x 100","Latex Gloves Powder Free Clear, Medium - 10 x 100 - Safe food handling depends on a properly-gloved staff. These gloves are a great way to keep your staff in compliance with health code regulations at all times. Latex-free design, these gloves are perfect for environments where latex and other allergens may be a concern.",,1,93.5,,COK-LG0500,100,,,,"Latex Gloves Powder Free Clear, Medium - 10 x 100","Latex Gloves Powder Free Clear, Medium - 10 x 100",Hygiene and Protection > Gloves,/latex-gloves-powder-free-clear-medium-10-x-100.jpg,Safe food handling depends on a properly-gloved staff,These gloves are a great way to keep your staff in compliance with health code regulations at all times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0061,"Latex Clear Gloves Powder Free, Large - 10 x 100",,"Latex Clear Gloves Powder Free, Large - 10 x 100","Latex Clear Gloves Powder Free, Large - 10 x 100 - Safe food handling depends on a properly-gloved staff. These gloves are a great way to keep your staff in compliance with health code regulations at all times. Latex-free design, these gloves are perfect for environments where latex and other allergens may be a concern.",,1,93.5,,COK-LG0550,100,,,,"Latex Clear Gloves Powder Free, Large - 10 x 100","Latex Clear Gloves Powder Free, Large - 10 x 100",Hygiene and Protection > Gloves,/latex-clear-gloves-powder-free-large-10-x-100.jpg,Safe food handling depends on a properly-gloved staff,These gloves are a great way to keep your staff in compliance with health code regulations at all times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0062,750ml Microwave Clear Rectangular Container - 1 x 500,,750ml Microwave Clear Rectangular Container - 1 x 500,"750ml Microwave Clear Rectangular Container - 1 x 500 - These are a high standard quality rectangular microwave-safe food containers provide durability and leak-resistance, ideal for transporting hot/cold foods. The consumer can reheat food in containers.",,1,170.5,,ZAI-MC0750,500,,,,750ml Microwave Clear Rectangular Container - 1 x 500,750ml Microwave Clear Rectangular Container - 1 x 500,Food Packaging > Containers > Take-Out,/750ml-microwave-clear-rectangular-container-1-x-500.jpg,Waterproof,High Quality,Reliable,Food Grade Material,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0063,"Microwave Rectangular Container, Clear 1000 ml -  1 x 500",,"Microwave Rectangular Container, Clear 1000 ml -  1 x 500","Microwave Rectangular Container, Clear 1000 ml -  1 x 500 - These are a high standard quality rectangular microwave-safe food containers provide durability and leak-resistance, ideal for transporting hot/cold foods. The consumer can reheat food in containers.",,1,187,,ZAI-MC1000,500,,,,"Microwave Rectangular Container, Clear 1000 ml -  1 x 500","Microwave Rectangular Container, Clear 1000 ml -  1 x 500",Food Packaging > Containers > Take-Out,"/microwave-rectangular-container-clear-1000-ml-1-x-500.jpg,/microwave-rectangular-container-clear-1000-ml-1-x-500-1.jpg",Waterproof,High Quality,Reliable,Food Grade Material,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0064,"Microwave Clear Rectangular Container, 500ml - 1 x 500",,"Microwave Clear Rectangular Container, 500ml - 1 x 500","Microwave Clear Rectangular Container, 500ml - 1 x 500 - These are a high standard quality rectangular microwave-safe food containers provide durability and leak-resistance, ideal for transporting hot/cold foods. The consumer can reheat food in containers.",,1,159.5,,ZAI-MC0500,500,,,,"Microwave Clear Rectangular Container, 500ml - 1 x 500","Microwave Clear Rectangular Container, 500ml - 1 x 500",Food Packaging > Containers > Take-Out,/microwave-clear-rectangular-container-500-ml-1-x-500.jpg,Waterproof,High Quality,Reliable,Food Grade Material,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0065,"Microwave HD Clear Rectangular Container, 650ml -  1 x 500",,"Microwave HD Clear Rectangular Container, 650ml -  1 x 500","Microwave HD Clear Rectangular Container, 650ml -  1 x 500 - These are a high standard quality rectangular microwave-safe food containers provide durability and leak-resistance, ideal for transporting hot/cold foods. The consumer can reheat food in containers.",,1,170.5,,ZAI-MC0650,500,,,,"Microwave HD Clear Rectangular Container, 650ml -  1 x 500","Microwave HD Clear Rectangular Container, 650ml -  1 x 500",Food Packaging > Containers > Take-Out,/microwave-hd-clear-rectangular-container-650-ml-1-x-500.jpg,Waterproof,High Quality,Reliable,Food Grade Material,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0066,"HD Microwave Clear Rectangular Container, 1500ml -  1 x 150",,"HD Microwave Clear Rectangular Container, 1500ml -  1 x 150","HD Microwave Clear Rectangular Container, 1500ml -  1 x 150 - These are a high standard quality rectangular microwave-safe food containers provide durability and leak-resistance, ideal for transporting hot/cold foods. The consumer can reheat food in containers.",,1,93.5,,ZAI-MC1500,150,,,,"HD Microwave Clear Rectangular Container, 1500ml -  1 x 150","HD Microwave Clear Rectangular Container, 1500ml -  1 x 150",Food Packaging > Containers > Take-Out,/hd-microwave-clear-rectangular-container-1500-ml-1-x-150.jpg,Waterproof,High Quality,Reliable,Food Grade Material,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0067,"Microwave 2 Compartment Plastic Container, 1000ml - 1 x 150",,"Microwave 2 Compartment Plastic Container, 1000ml - 1 x 150","Microwave 2 Compartment Plastic Container, 1000ml - 1 x 150 - This convenient item is perfect for holding your soups, stews, deli salads, and desserts. Great for delis, salad bars, or restaurant take-out applications, this container is designed for transporting, storing, and then reheating hot food items. Avoid the hassles of moving your food to another container for reheating with microwaveable containers from the Hotpack collection. These containers, cheap and sturdy, are made to withstand the extreme conditions of your microwave, keeping it secure and ensuring that your food stays hot and delicious.
",,1,104.5,,ZAI-RE2100,150,,,,"Microwave 2 Compartment Plastic Container, 1000ml - 1 x 150","Microwave 2 Compartment Plastic Container, 1000ml - 1 x 150",Food Packaging > Containers > Take-Out,/microwave-2- compartment- plastic-container- 1000-ml-1-x-150.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0068,Microwave Black Base Hd Rectangular Container - 1 x 150,,Microwave Black Base Hd Rectangular Container - 1 x 150,"Microwave Black Base Hd Rectangular Container - 1 x 150 - The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,90.2,,ZAI-RE32BK,150,,,,Microwave Black Base Hd Rectangular Container - 1 x 150,Microwave Black Base Hd Rectangular Container - 1 x 150,Food Packaging > Containers > Take-Out,"/microwave-black-base-hd-rectangular-container-1-x-150,/microwave-black-base-hd-rectangular-container-1-x-150-1.jpg",The storage containers are a handy approach to preserve the food clean as well as at your convenience,"Ideal for school or at work meals, food prep or leftover food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
